fips,county,state,PCT_low_access_fullPop_2010,PCT_low_access_fullPop_2015,PCT_low_access_lowInc_2010,PCT_low_access_lowInc_2015,PCT_low_access_noCar_2010,PCT_low_access_noCar_2015,PCT_low_access_snap_2015,*PCT_low_access_fullPop_2013,*PCT_low_access_lowInc_2013,*PCT_low_access_noCar_2013
17143,Peoria,IL,29.633475769341107,25.503420648643978,6.976865671312911,6.841803599072785,2.1636568776501655,2.116297936419392,2.190869221577415,26.329431672783404,6.86881601352081,2.1257697246655467
17145,Perry,IL,20.621241527163445,21.45420315669423,9.365839744915391,9.700585970868904,2.7531347345335813,2.7107034055430597,5.7295961695265625,21.287610830788072,9.633636725678201,2.719189671341164
17147,Piatt,IL,3.0562237088757724,3.031813250880567,0.4424879669905337,0.6893532477835436,1.3562968955394559,1.6196631438514746,0.2185980938462312,3.036695342479608,0.6399801916249416,1.5669898941890708
17149,Pike,IL,24.057109546965307,18.442011830885267,9.992523737393062,8.827719025426232,2.4353031332139325,2.335145701537611,2.345860147784847,19.565031374101274,9.060679967819597,2.3551771878728753
17151,Pope,IL,29.70158163926219,24.203465693293733,8.060394080832394,7.639531247893647,5.480695153526244,3.419823942622608,2.0458172667680263,25.303088882487422,7.7237038144813965,3.831998184803335
17153,Pulaski,IL,57.632871834193146,20.842936924197044,23.76707049428096,9.593116511962895,11.865103865820476,8.499996794180658,4.763651915502574,28.20092390619626,12.427907308426509,9.173018208508623
17155,Putnam,IL,4.944829763351498e-05,10.920091688051565,9.808596587996369e-06,2.1921266220050617,1.6447172376867558,1.678120264987756,1.0098028589640973,8.736083240100779,1.7537032593233672,1.671439659527556
17157,Randolph,IL,13.288370530305205,11.45849641590889,3.639438501473205,3.358534615097234,3.1307038504901734,2.661570372550674,1.356605847731444,11.824471238788153,3.4147153923724285,2.7553970681385738
17159,Richland,IL,4.947200871752455,5.7872747582138295,2.073513479027185,2.332689663217828,1.4386681976209128,0.8234729090615492,0.7780850585243799,5.619259980921555,2.2808544263796993,0.9465119667734219
17161,Rock Island,IL,20.41371386654684,17.69473007136127,6.704629282768526,6.337576595284738,1.987183139235062,2.0935384487432427,2.345330706740877,18.238526830398385,6.410987132781496,2.0722673868416064
17163,St. Clair,IL,41.79979444123071,33.64078061467511,14.772148633783328,11.976766834097633,4.554126711090628,3.256813515797192,5.358794399591519,35.27258337998623,12.535843194034772,3.5162761548558787
17165,Saline,IL,34.8781326800393,39.047788719749896,16.50792439233276,19.749568172484043,4.77981885605488,6.019765392380692,10.053869391214375,38.213857511807774,19.101239416453787,5.77177608511553
17167,Sangamon,IL,31.586941506729904,24.251411859733167,7.090897592863494,5.169015646209556,2.175061124690454,1.1314944067685861,1.5658674600569493,25.718517789132513,5.553392035540344,1.3402077503529597
17169,Schuyler,IL,13.988910804611216,14.145910885953208,5.725616259407781,3.5722130233211034,2.7518045038917234,1.080679615170487,0.6919040032402007,14.11451086968481,4.002893670538439,1.4149045929147341
17171,Scott,IL,4.170700484964426,4.16085957929113,0.9546016040208515,1.2632137178149747,1.4654169455749775,2.729121224593351,0.48867629785443994,4.162827760425789,1.20149129505615,2.4763803687896764
17173,Shelby,IL,15.771346853922596,24.299150351608684,5.855076066066718,9.097252946258507,3.598547739720649,3.6947270196359594,2.952266390593251,22.593589652071465,8.44881757022015,3.6754911636528975
17175,Stark,IL,30.02026271035302,30.02026271035302,9.747823980786952,9.379163528891326,2.4327209396482514,4.6344596794727835,2.6462291095101858,30.02026271035302,9.452895619270452,4.194111931507877
17177,Stephenson,IL,8.790297462769633,7.447060444434092,2.634121977623944,2.1565792755127955,2.246124157721527,1.916237311545412,1.0421984281366692,7.7157078481012,2.2520878159350253,1.9822146807806351
17179,Tazewell,IL,40.38240891490864,43.124298918901204,8.637396200146389,10.175342835050076,2.684762176454881,2.702104864248107,3.797390857118568,42.57592091810269,9.867753508069338,2.6986363266894617
17181,Union,IL,7.8756193352082215,13.265028591422507,3.8910057154753366,5.42092455713595,3.511837351638384,3.477478746152253,2.595186433646142,12.18714674017965,5.114940788803827,3.484350467249479
17183,Vermilion,IL,17.5642493067619,14.54329173710236,6.871124040216331,5.720485500578854,3.267126664930976,2.5066518733063727,2.3631046099290067,15.147483251034268,5.950613208506349,2.6587468316312934
17185,Wabash,IL,8.42686697072897,8.560870581968192,1.9898960761780864,1.8230639889373148,0.8398477082936234,0.9416967699533241,0.9915285443690423,8.534069859720347,1.856430406385469,0.921326957621384
17187,Warren,IL,0.721626867063568,6.649266933553003,0.26424104306850904,3.501639957569159,1.6199101017568809,0.9759304461422579,1.306375830905688,5.463738920255116,2.8541601746690293,1.1047263772651825
17189,Washington,IL,11.069118601253194,11.062299504700054,4.211020507747254,4.000095155491982,1.5546145718500337,1.6978952683154067,1.022808646818542,11.063663324010681,4.042280225943037,1.669239129022332
17191,Wayne,IL,20.381234058424166,20.040455186825774,7.4109672396903346,7.117801288402805,2.550271410236159,2.6278882920276683,1.591042918360011,20.10861096114545,7.176434478660311,2.6123649156693665
17193,White,IL,29.895094520000615,29.236628841164542,13.765554790002318,14.149328970515171,6.16250980997681,4.273125102412149,4.43994981096013,29.368321976931757,14.0725741344126,4.651002043925081
17195,Whiteside,IL,17.00794654063809,22.311514123482855,4.955786028344131,7.162978535861346,1.8220238169409815,2.610404158352161,2.3916234849226834,21.250800606913902,6.721540034357903,2.4527280900699253
17197,Will,IL,35.78358410735743,32.13050391737175,5.761114019813656,5.735383805161359,1.2853272200803396,1.2504844421309353,2.1126469789321884,32.861119955368885,5.740529848091818,1.2574529977208162
17199,Williamson,IL,17.99798668080293,14.458377959377547,6.042971026496165,4.465320651829724,2.3932313506288208,2.0058561921197255,1.7016986698262027,15.166299703662624,4.780850726763012,2.0833312238215447
17201,Winnebago,IL,24.6852141169646,25.84869674469976,6.217940311937439,7.342493097206926,1.198576192499762,1.3723403012032103,2.6073145707864525,25.61600021915273,7.117582540153029,1.3375874794625207
17203,Woodford,IL,7.502317868091635,11.73007753478882,1.097375481576614,1.7915775221881698,1.2391222527081465,1.649821219513015,0.5035683751005491,10.884525601449383,1.6527371140658587,1.5676814261520413
18001,Adams,IN,7.137931606765871,8.645048652968331,2.7613298432970397,3.3155355559610897,9.178532027889686,8.756152990118558,1.3564329754499294,8.343625243727839,3.20469441342828,8.840628797672784
18003,Allen,IN,33.09079211334538,30.361757364610263,10.13009857266719,9.841942486034661,2.6420692958983687,2.693270436842192,3.286105010301993,30.907564314357288,9.899573703361167,2.683030208653427
18005,Bartholomew,IN,23.51860142374274,27.30378353315298,6.490776352997448,9.182652070868258,1.3514214711514334,1.774036754141105,2.621017566721825,26.546747111270932,8.644276927294095,1.6895136975431708
18007,Benton,IN,1.1976616267147167,1.5861470888052855,0.3643874167916151,0.823820271101265,0.9390378021584048,2.1050453741033226,0.23077161162877202,1.5084499963871718,0.731933700239335,1.871843859714339
18009,Blackford,IN,2.018075833913011,2.1220439711821166,0.6354445662114844,0.7789825505401794,1.1449068780034968,2.810072270535275,0.39427983061416927,2.1012503437282954,0.7502749536744404,2.4770391920289194
18011,Boone,IN,13.42843209065768,11.917685009430844,1.1978013832396575,1.2802990578562465,0.919234088875214,0.993944408215405,0.4246164161765752,12.219834425676211,1.2637995229329286,0.9790023443473668
18013,Brown,IN,2.9533390538174915,3.077083204066002,0.6080154368436078,1.2582730220040677,1.7786112717725602,2.1020839100555575,0.2775781104215519,3.0523343740163,1.1282215049719757,2.037389382398958
18015,Carroll,IN,4.580321025498432,4.532992153864465,1.9346920170610418,1.447139616780253,1.7178746648451395,2.2242871328599745,0.22872791879020504,4.542457928191259,1.5446500968364107,2.1230046392570077
18017,Cass,IN,4.085166986300672,4.017449250873454,1.172400924339827,1.2508861917340193,1.2539004078618388,1.4282227093750706,0.3443291609846561,4.0309927979588975,1.2351891382551807,1.3933582490724241
