,county_fips,ABS_facilities_2009,ABS_facilities_2014,PCT_facilities_change,ABS_facilities_per_thousand_pop_2009,ABS_facilities_per_thousand_pop_2014,PCT_facilities_per_thousand_pop_change
1707,31107,0,0,0.0,0.0,0.0,0.0
1708,31109,41,41,0.0,0.144826685,0.135853808,-6.195596349
1709,31111,3,8,166.666666667,0.082690187,0.223370096,170.12890316
1710,31113,0,0,0.0,0.0,0.0,0.0
1711,31115,0,0,0.0,0.0,0.0,0.0
1712,31117,0,0,0.0,0.0,0.0,0.0
1713,31119,3,4,33.333333333,0.086682655,0.113720362,31.191599856
1714,31121,1,1,0.0,0.127991809,0.128766418,0.605202163
1715,31123,0,0,0.0,0.0,0.0,0.0
1716,31125,0,0,0.0,0.0,0.0,0.0
1717,31127,1,1,0.0,0.139314572,0.139372822,0.0418118
1718,31129,2,2,0.0,0.444938821,0.457770657,2.883955138
1719,31131,1,3,200.0,0.064069708,0.189909476,196.410710894
1720,31133,0,0,0.0,0.0,0.0,0.0
1721,31135,1,1,0.0,0.340483487,0.345901072,1.591144933
1722,31137,2,1,-50.0,0.218627022,0.108849461,-50.212256449
1723,31139,0,0,0.0,0.0,0.0,0.0
1724,31141,4,5,25.0,0.124933629,0.153064348,22.51653095
1725,31143,1,0,-100.0,0.184877057,0.0,-100.0
1726,31145,1,2,100.0,0.090760574,0.184043434,102.779055857
1727,31147,0,0,0.0,0.0,0.0,0.0
1728,31149,0,0,0.0,0.0,0.0,0.0
1729,31151,1,1,0.0,0.070591557,0.070165591,-0.603424081
1730,31153,20,19,-5.0,0.128084433,0.110341303,-13.852682746
1731,31155,2,0,-100.0,0.097489642,0.0,-100.0
1732,31157,6,6,0.0,0.163590261,0.164541341,0.581379405
1733,31159,2,2,0.0,0.120948234,0.116618076,-3.580174927
1734,31161,1,0,-100.0,0.181884322,0.0,-100.0
1735,31163,0,0,0.0,0.0,0.0,0.0
1736,31165,0,0,0.0,0.0,0.0,0.0
1737,31167,0,1,,0.0,0.164771791,
1738,31169,0,0,0.0,0.0,0.0,0.0
1739,31171,0,0,0.0,0.0,0.0,0.0
1740,31173,0,0,0.0,0.0,0.0,0.0
1741,31175,0,0,0.0,0.0,0.0,0.0
1742,31177,4,1,-75.0,0.198767641,0.0493632,-75.165366769
1743,31179,0,0,0.0,0.0,0.0,0.0
1744,31181,0,0,0.0,0.0,0.0,0.0
1745,31183,0,0,0.0,0.0,0.0,0.0
1746,31185,0,0,0.0,0.0,0.0,0.0
1747,32001,5,5,0.0,0.199465433,0.208428863,4.493726291
1748,32003,118,144,22.033898305,0.0608433,0.069575939,14.352596661
1749,32005,4,6,50.0,0.085169807,0.126220128,48.198207674
1750,32007,3,4,33.333333333,0.0619259,0.07580639,22.414686225
1751,32009,0,0,0.0,0.0,0.0,0.0
1752,32011,0,0,0.0,0.0,0.0,0.0
1753,32013,2,3,50.0,0.122774708,0.173621159,41.414433706
1754,32015,1,0,-100.0,0.176678445,0.0,-100.0
1755,32017,0,0,0.0,0.0,0.0,0.0
1756,32019,8,4,-50.0,0.154383527,0.077236479,-49.97103632
1757,32021,0,0,0.0,0.0,0.0,0.0
1758,32023,6,4,-33.333333333,0.134995275,0.094602904,-29.921321918
1759,32027,0,0,0.0,0.0,0.0,0.0
1760,32029,0,0,0.0,0.0,0.0,0.0
1761,32031,42,54,28.571428571,0.100545339,0.12270552,22.039989015
1762,32033,0,0,0.0,0.0,0.0,0.0
1763,32510,8,7,-12.5,0.144401726,0.12838854,-11.089330912
1764,33001,9,11,22.222222222,0.149573715,0.182406102,21.950639803
1765,33003,7,7,0.0,0.146556958,0.147682441,0.767948691
1766,33005,10,9,-10.0,0.129362759,0.118242134,-8.596465874
1767,33007,4,5,25.0,0.120394895,0.15796291,31.203993302
1768,33009,22,21,-4.545454545,0.247396712,0.234223382,-5.324779617
1769,33011,54,62,14.814814815,0.134950068,0.153016901,13.387790531
1770,33013,21,21,0.0,0.143126844,0.142691155,-0.304407798
1771,33015,60,69,15.0,0.203332622,0.229524883,12.881485325
1772,33017,10,12,20.0,0.081278346,0.095538359,17.544664183
1773,33019,1,2,100.0,0.0228686,0.0464005,102.90003016
1774,34001,35,38,8.571428571,0.127714387,0.13807688,8.113802341
1775,34003,182,187,2.747252747,0.202150571,0.200305922,-0.912512537
1776,34005,61,56,-8.196721311,0.13634606,0.124521371,-8.672556255
1777,34007,64,66,3.125,0.124594096,0.129148909,3.655721297
1778,34009,18,19,5.555555556,0.185112816,0.199278402,7.65240719
1779,34011,12,16,33.333333333,0.076662131,0.101658947,32.606471863
1780,34013,76,97,27.631578947,0.097193785,0.121901717,25.421308341
1781,34015,40,44,10.0,0.139197249,0.151228214,8.643104853
1782,34017,60,69,15.0,0.095454459,0.103121287,8.031922764
1783,34019,18,25,38.888888889,0.140226232,0.198307249,41.419509732
1784,34021,62,42,-32.258064516,0.169682639,0.113043923,-33.379204971
1785,34023,89,95,6.741573034,0.110530996,0.113596007,2.772988033
1786,34025,138,131,-5.072463768,0.21951138,0.208174752,-5.164483043
1787,34027,112,118,5.357142857,0.228208623,0.236128926,3.470641399
1788,34029,55,61,10.909090909,0.095965438,0.104042122,8.416241673
1789,34031,48,48,0.0,0.096261639,0.09432924,-2.007444149
1790,34033,12,12,0.0,0.181315444,0.185428417,2.268407633
1791,34035,73,73,0.0,0.227015462,0.219503981,-3.308796998
1792,34037,24,24,0.0,0.160549078,0.165621183,3.159224065
1793,34039,75,94,25.333333333,0.140862529,0.170000669,20.685515039
1794,34041,18,12,-33.333333333,0.165604041,0.112236595,-32.225932265
1795,35001,68,59,-13.235294118,0.103772592,0.087336115,-15.838937836
1796,35003,0,0,0.0,0.0,0.0,0.0
1797,35005,4,6,50.0,0.0614345,0.091077446,48.251313033
1798,35006,1,1,0.0,0.0369045,0.0365644,-0.921423087
1799,35007,2,0,-100.0,0.145655815,0.0,-100.0
1800,35009,5,6,20.0,0.10739985,0.117718613,9.60780082
1801,35011,0,0,0.0,0.0,0.0,0.0
1802,35013,14,13,-7.142857143,0.068159357,0.0608398,-10.738922481
1803,35015,5,4,-20.0,0.093321886,0.070928274,-23.996098945
1804,35017,1,1,0.0,0.033484,0.034369,2.642974979
1805,35019,0,0,0.0,0.0,0.0,0.0
1806,35021,0,0,0.0,0.0,0.0,0.0
1807,35023,0,0,0.0,0.0,0.0,0.0
1808,35025,3,3,0.0,0.0465239,0.0428578,-7.880112573
1809,35027,4,4,0.0,0.194922275,0.202983863,4.135796204
1810,35028,10,8,-20.0,0.563634314,0.452437507,-19.728537496
1811,35029,2,2,0.0,0.079621004,0.081060268,1.807643983
1812,35031,1,1,0.0,0.0141709,0.0134956,-4.765310805
1813,35033,0,0,0.0,0.0,0.0,0.0
1814,35035,4,6,50.0,0.064038936,0.092191389,43.961463999
1815,35037,0,1,,0.0,0.11763322,
1816,35039,2,1,-50.0,0.0499713,0.0251402,-49.690776077
1817,35041,1,1,0.0,0.052105,0.0511876,-1.760851761
1818,35043,7,8,14.285714286,0.0542699,0.0581362,7.124170522
1819,35045,6,6,0.0,0.0463825,0.0484711,4.502968857
1820,35047,1,0,-100.0,0.0340878,0.0,-100.0
1821,35049,16,18,12.5,0.111727942,0.121487001,8.734662266
1822,35051,0,0,0.0,0.0,0.0,0.0
1823,35053,0,0,0.0,0.0,0.0,0.0
1824,35055,6,4,-33.333333333,0.182971456,0.120904365,-33.921734575
1825,35057,0,0,0.0,0.0,0.0,0.0
1826,35059,0,0,0.0,0.0,0.0,0.0
1827,35061,6,7,16.666666667,0.079187013,0.092327578,16.594343397
1828,36001,37,42,13.513513514,0.121417766,0.13628797,12.24714043
1829,36003,3,4,33.333333333,0.0612632,0.083794201,36.777275013
1830,36005,41,47,14.634146341,0.0297909,0.0326807,9.700321646
1831,36007,22,24,9.090909091,0.109488143,0.121611967,11.073184147
1832,36009,5,5,0.0,0.0621187,0.063613232,2.405852417
1833,36011,3,4,33.333333333,0.0374195,0.0507466,35.615239207
1834,36013,9,12,33.333333333,0.066569524,0.090872604,36.507816306
1835,36015,12,13,8.333333333,0.135060608,0.14811439,9.665128556
1836,36017,3,4,33.333333333,0.0592429,0.080929066,36.605565222
1837,36019,4,7,75.0,0.0486145,0.085750686,76.389161113
1838,36021,7,6,-14.285714286,0.111070562,0.096584141,-13.042538415
1839,36023,3,5,66.666666667,0.0607804,0.101990862,67.802164926
1840,36025,5,1,-80.0,0.103773193,0.021468,-79.312595264
1841,36027,32,32,0.0,0.107785117,0.107897053,0.103850913
1842,36029,104,123,18.269230769,0.113125371,0.133284932,17.820547552
1843,36031,6,4,-33.333333333,0.151983383,0.10341529,-31.956186389
1844,36033,5,2,-60.0,0.096700576,0.0390153,-59.653544536
1845,36035,4,5,25.0,0.071996832,0.092412901,28.356898623
1846,36037,5,6,20.0,0.083427885,0.10141645,21.561813326
1847,36039,8,6,-25.0,0.162035162,0.125085997,-22.803177184
1848,36041,0,0,0.0,0.0,0.0,0.0
1849,36043,5,5,0.0,0.077662664,0.078438755,0.999309739
1850,36045,5,2,-60.0,0.0434696,0.0167922,-61.370242563
1851,36047,111,158,42.342342342,0.0446186,0.0602641,35.064936288
1852,36049,1,3,200.0,0.0369727,0.110213079,198.09331374
1853,36051,9,8,-11.111111111,0.137572608,0.123865853,-9.963287537
1854,36053,8,5,-37.5,0.109335921,0.069090356,-36.809096436
1855,36055,91,99,8.791208791,0.122412851,0.132025173,7.852379238
1856,36057,2,2,0.0,0.0399992,0.0401776,0.445971193
1857,36059,200,229,14.5,0.150140231,0.168552517,12.263392381
1858,36061,449,486,8.240534521,0.283561456,0.297017359,4.745321559
1859,36063,25,21,-16.0,0.115717704,0.098349139,-15.009427468
1860,36065,26,28,7.692307692,0.110817964,0.120238243,8.500678652
1861,36067,58,58,0.0,0.124561618,0.123879743,-0.547420311
1862,36069,13,12,-7.692307692,0.121252821,0.109382264,-9.789922949
1863,36071,39,32,-17.948717949,0.10481645,0.085083981,-18.825737441
1864,36073,3,4,33.333333333,0.069808028,0.09527439,36.480564024
1865,36075,10,15,50.0,0.081930277,0.12405614,51.416721114
1866,36077,8,5,-37.5,0.12845215199999999,0.081795576,-36.322143698
1867,36079,19,15,-21.052631579,0.190636727,0.150773468,-20.910587101
1868,36081,121,138,14.049586777,0.0545742,0.0594423,8.920160458
1869,36083,7,6,-14.285714286,0.0439837,0.037553,-14.620472846
1870,36085,35,42,20.0,0.074952084,0.088742581,18.399083838
1871,36087,43,47,9.302325581,0.139315475,0.145121748,4.167715646
1872,36089,4,2,-50.0,0.0356605,0.0179533,-49.654847397
1873,36091,38,33,-13.157894737,0.173792145,0.146718181,-15.578358624
1874,36093,17,26,52.941176471,0.110353781,0.166950268,51.286404696
1875,36095,1,1,0.0,0.0305101,0.0316797,3.833238294
1876,36097,1,2,100.0,0.0543537,0.108230965,99.123329184
1877,36099,0,0,0.0,0.0,0.0,0.0
1878,36101,5,5,0.0,0.0505311,0.0508161,0.564058784
1879,36103,197,215,9.137055838,0.132463156,0.143050285,7.992508333
1880,36105,3,5,66.666666667,0.0386364,0.065838853,70.406313507
1881,36107,3,3,0.0,0.0585526,0.0601564,2.739121716
1882,36109,17,15,-11.764705882,0.167492635,0.143278792,-14.456661537
1883,36111,25,23,-8.0,0.136882795,0.127462662,-6.881897531
1884,36113,12,12,0.0,0.182665084,0.184692103,1.109691718
1885,36115,8,3,-62.5,0.126829114,0.0480985,-62.076131918
1886,36117,5,5,0.0,0.0533943,0.0543177,1.729476051
1887,36119,191,192,0.523560209,0.202287437,0.197402106,-2.415044021
1888,36121,4,3,-25.0,0.094705938,0.072836749,-23.091677188
1889,36123,2,2,0.0,0.079042011,0.079339892,0.376864487
1890,37001,15,15,0.0,0.100030676,0.096282222,-3.747304098
1891,37003,3,1,-66.666666667,0.080965104,0.0267437,-66.968870347
1892,37005,1,2,100.0,0.08988764,0.183840427,104.522474492
1893,37007,0,0,0.0,0.0,0.0,0.0
1894,37009,2,1,-50.0,0.073681108,0.036865,-49.9668215
1895,37011,0,1,,0.0,0.0562651,
1896,37013,6,7,16.666666667,0.126355691,0.14710518,16.421491366
1897,37015,1,1,0.0,0.0471342,0.0497364,5.520740078
1898,37017,0,1,,0.0,0.0288542,
1899,37019,8,10,25.0,0.075630808,0.084149584,11.263632233
1900,37021,24,34,41.666666667,0.10154475,0.135707415,33.642965766
1901,37023,6,4,-33.333333333,0.065805348,0.0446997,-32.07280096
1902,37025,26,20,-23.076923077,0.147733148,0.104110816,-29.527789379
1903,37027,5,4,-20.0,0.0603879,0.0490894,-18.709930784
1904,37029,0,0,0.0,0.0,0.0,0.0
1905,37031,11,8,-27.272727273,0.167504188,0.116260482,-30.592492479
1906,37033,1,0,-100.0,0.0421496,0.0,-100.0
1907,37035,8,10,25.0,0.0517431,0.064710679,25.061475145
1908,37037,6,6,0.0,0.095704465,0.087338787,-8.741156948
1909,37039,2,0,-100.0,0.073051355,0.0,-100.0
1910,37041,1,0,-100.0,0.067046597,0.0,-100.0
1911,37043,1,0,-100.0,0.09487666,0.0,-100.0
1912,37045,7,6,-14.285714286,0.071275112,0.0618072,-13.283553975
1913,37047,2,0,-100.0,0.0343861,0.0,-100.0
1914,37049,10,11,10.0,0.098113282,0.105253086,7.27710267
1915,37051,21,18,-14.285714286,0.066193436,0.0551592,-16.669643514
1916,37053,2,2,0.0,0.085708164,0.080076874,-6.570307495
1917,37055,5,2,-60.0,0.148460465,0.0569736,-61.623746582
1918,37057,20,14,-30.0,0.12314816,0.085328392,-30.710785509
1919,37059,2,3,50.0,0.0487389,0.072404306,48.555534102
1920,37061,2,1,-50.0,0.0348226,0.0166995,-52.044019906
1921,37063,37,41,10.810810811,0.139435325,0.139237927,-0.141569267
1922,37065,2,2,0.0,0.0355638,0.036408,2.373800812
1923,37067,55,49,-10.909090909,0.157804735,0.134137061,-14.99807629
1924,37069,4,4,0.0,0.066712253,0.063633471,-4.615017499
1925,37071,21,18,-14.285714286,0.101999184,0.085256741,-16.414290924
1926,37073,0,0,0.0,0.0,0.0,0.0
1927,37075,0,0,0.0,0.0,0.0,0.0
1928,37077,6,3,-50.0,0.100991399,0.0512821,-49.221367521
1929,37079,0,0,0.0,0.0,0.0,0.0
1930,37081,62,59,-4.838709677,0.128051551,0.115207598,-10.030298528
1931,37083,3,1,-66.666666667,0.0545127,0.0188786,-65.368447549
1932,37085,7,10,42.857142857,0.062574866,0.078947784,26.165325682
1933,37087,2,1,-50.0,0.0338112,0.0168149,-50.268197945
1934,37089,7,12,71.428571429,0.066154442,0.107963185,63.198692103
1935,37091,2,1,-50.0,0.081366965,0.0411387,-49.440513411
1936,37093,1,1,0.0,0.0220235,0.0193757,-12.022630835
1937,37095,1,0,-100.0,0.173190163,0.0,-100.0
1938,37097,19,20,5.263157895,0.11995934,0.119994,0.0288933
1939,37099,2,4,100.0,0.0501807,0.097606208,94.509650814
1940,37101,16,19,18.75,0.096108795,0.104727625,8.967785231
1941,37103,0,0,0.0,0.0,0.0,0.0
1942,37105,8,8,0.0,0.139472445,0.1340887,-3.860078442
1943,37107,9,6,-33.333333333,0.151461604,0.102590408,-32.266393092
1944,37109,6,5,-16.666666667,0.077346499,0.06263388,-19.021700552
1945,37111,0,2,,0.0,0.044479,
1946,37113,2,2,0.0,0.0591366,0.0590406,-0.162361624
1947,37115,1,1,0.0,0.0483092,0.0472657,-2.160041594
1948,37117,1,1,0.0,0.0409702,0.0426367,4.067536454
1949,37119,143,182,27.272727273,0.157366975,0.179746163,14.221019006
1950,37121,1,0,-100.0,0.063812137,0.0,-100.0
1951,37123,1,0,-100.0,0.0360881,0.0,-100.0
1952,37125,11,3,-72.727272727,0.126083169,0.0322314,-74.436414816
1953,37127,9,5,-44.444444444,0.094248733,0.0529902,-43.77617865
1954,37129,22,23,4.545454545,0.109902187,0.106334779,-3.245984706
1955,37131,2,1,-50.0,0.090489548,0.0488687,-45.995210868
1956,37133,8,12,50.0,0.0462257,0.063969636,38.38551301
1957,37135,23,29,26.086956522,0.173756695,0.206523287,18.85774354
1958,37137,1,1,0.0,0.076126675,0.077232005,1.451961693
1959,37139,5,2,-60.0,0.123331936,0.0502677,-59.241963455
1960,37141,6,6,0.0,0.116198001,0.106666667,-8.202666667
1961,37143,1,0,-100.0,0.075340918,0.0,-100.0
1962,37145,8,6,-25.0,0.203381213,0.1533272,-24.610932229
1963,37147,16,16,0.0,0.096629444,0.091243998,-5.573297444
1964,37149,2,2,0.0,0.097413667,0.098246303,0.85474284
1965,37151,13,14,7.692307692,0.092084293,0.098054322,6.483222474
1966,37153,2,3,50.0,0.0429766,0.065598146,52.63704546
1967,37155,10,9,-10.0,0.075197016,0.066785396,-11.186108638
1968,37157,11,8,-27.272727273,0.11758795,0.087244809,-25.804635079
1969,37159,9,10,11.111111111,0.064952873,0.072134459,11.05660952
1970,37161,4,4,0.0,0.0592058,0.0600601,1.442942943
1971,37163,5,5,0.0,0.079205411,0.078064012,-1.441061671
1972,37165,2,2,0.0,0.0550767,0.0562177,2.071621318
1973,37167,7,11,57.142857143,0.11571013,0.181518152,56.873173032
1974,37169,3,4,33.333333333,0.063261777,0.086171611,36.21433752
1975,37171,5,7,40.0,0.068022583,0.095932464,41.030314658
1976,37173,2,1,-50.0,0.143544104,0.070057447,-51.194479473
1977,37175,4,3,-25.0,0.121758188,0.090785293,-25.438039038
1978,37177,0,0,0.0,0.0,0.0,0.0
1979,37179,18,22,22.222222222,0.090665028,0.100655174,11.018742197
1980,37181,3,3,0.0,0.066337925,0.067243466,1.365042363
1981,37183,138,146,5.797101449,0.156175025,0.146191364,-6.392609955
1982,37185,1,1,0.0,0.0477122,0.0494291,3.598438041
1983,37187,1,0,-100.0,0.075460308,0.0,-100.0
1984,37189,7,6,-14.285714286,0.138050724,0.114155251,-17.309197652
1985,37191,12,11,-8.333333333,0.098996015,0.08838465,-10.718982344
1986,37193,3,4,33.333333333,0.0433163,0.0581074,34.146837503
1987,37195,4,5,25.0,0.0495884,0.0614243,23.868257147
1988,37197,5,5,0.0,0.130572167,0.132303133,1.325677392
1989,37199,1,1,0.0,0.0557693,0.056773,1.79970478
1990,38001,0,0,0.0,0.0,0.0,0.0
1991,38003,2,2,0.0,0.181356547,0.179468772,-1.04091888
1992,38005,1,0,-100.0,0.151308821,0.0,-100.0
1993,38007,0,0,0.0,0.0,0.0,0.0
1994,38009,1,0,-100.0,0.156494523,0.0,-100.0
1995,38011,0,0,0.0,0.0,0.0,0.0
1996,38013,0,0,0.0,0.0,0.0,0.0
1997,38015,12,11,-8.333333333,0.149771598,0.121542932,-18.847809833
1998,38017,18,24,33.333333333,0.121726899,0.143708272,18.057942377
1999,38019,1,0,-100.0,0.251572327,0.0,-100.0
2000,38021,1,1,0.0,0.189789334,0.194174757,2.310679612
2001,38023,2,2,0.0,0.99009901,0.822368421,-16.940789474
2002,38025,0,0,0.0,0.0,0.0,0.0
2003,38027,0,0,0.0,0.0,0.0,0.0
2004,38029,1,0,-100.0,0.280269058,0.0,-100.0
2005,38031,1,1,0.0,0.301295571,0.297441999,-1.279000595
2006,38033,0,0,0.0,0.0,0.0,0.0
2007,38035,5,6,20.0,0.075167624,0.085545639,13.806495765
2008,38037,0,0,0.0,0.0,0.0,0.0
2009,38039,1,1,0.0,0.41322314,0.431220354,4.355325571
2010,38041,0,0,0.0,0.0,0.0,0.0
2011,38043,1,1,0.0,0.41736227,0.412541254,-1.155115512
2012,38045,0,0,0.0,0.0,0.0,0.0
2013,38047,0,0,0.0,0.0,0.0,0.0
2014,38049,0,0,0.0,0.0,0.0,0.0
2015,38051,0,0,0.0,0.0,0.0,0.0
2016,38053,0,0,0.0,0.0,0.0,0.0
2017,38055,1,0,-100.0,0.112866817,0.0,-100.0
2018,38057,4,3,-25.0,0.476758045,0.343013949,-28.052824148
2019,38059,2,4,100.0,0.073956292,0.134129166,81.36275233
2020,38061,0,2,,0.0,0.204457166,
2021,38063,0,0,0.0,0.0,0.0,0.0
2022,38065,1,1,0.0,0.542299349,0.540540541,-0.324324324
2023,38067,1,0,-100.0,0.135007425,0.0,-100.0
2024,38069,1,1,0.0,0.231000231,0.227066303,-1.702997275
2025,38071,2,2,0.0,0.176553672,0.172950536,-2.040816327
2026,38073,2,0,-100.0,0.362253215,0.0,-100.0
2027,38075,0,0,0.0,0.0,0.0,0.0
2028,38077,3,1,-66.666666667,0.185437013,0.0608569,-67.181921454
2029,38079,0,1,,0.0,0.068418172,
2030,38081,0,0,0.0,0.0,0.0,0.0
2031,38083,0,0,0.0,0.0,0.0,0.0
2032,38085,0,0,0.0,0.0,0.0,0.0
2033,38087,0,0,0.0,0.0,0.0,0.0
2034,38089,3,4,33.333333333,0.126124611,0.13170025,4.420738399
2035,38091,0,0,0.0,0.0,0.0,0.0
2036,38093,3,4,33.333333333,0.142795945,0.189313266,32.576080269
2037,38095,0,0,0.0,0.0,0.0,0.0
2038,38097,0,0,0.0,0.0,0.0,0.0
2039,38099,3,3,0.0,0.267976775,0.273473108,2.051048314
2040,38101,4,6,50.0,0.066430837,0.086475268,30.173382912
2041,38103,0,0,0.0,0.0,0.0,0.0
2042,38105,5,6,20.0,0.229147571,0.186741363,-18.506069094
2043,39001,0,0,0.0,0.0,0.0,0.0
2044,39003,14,10,-28.571428571,0.131433185,0.095201828,-27.566369274
2045,39005,3,4,33.333333333,0.0562799,0.075421891,34.012130354
2046,39007,11,7,-36.363636364,0.108284769,0.070582304,-34.817883906
2047,39009,2,1,-50.0,0.0309511,0.0154528,-50.073401017
2048,39011,3,6,100.0,0.065223063,0.130887197,100.676250518
2049,39013,6,9,50.0,0.085180085,0.129569111,52.111976505
2050,39015,1,0,-100.0,0.0223514,0.0,-100.0
2051,39017,35,39,11.428571429,0.095463311,0.10423404,9.187539565
2052,39019,2,1,-50.0,0.069163468,0.0354773,-48.705076808
2053,39021,0,3,,0.0,0.076671437,
2054,39023,11,11,0.0,0.079263284,0.080554213,1.628659724
2055,39025,17,17,0.0,0.086508712,0.084342131,-2.504465172
2056,39027,4,3,-25.0,0.09429959,0.07171029,-23.954822517
2057,39029,8,7,-12.5,0.074109757,0.066233938,-10.627235395
2058,39031,3,2,-33.333333333,0.081349314,0.0547705,-32.672435827
2059,39033,5,5,0.0,0.11384076,0.117702448,3.392184557
2060,39035,130,133,2.307692308,0.10116086,0.105569967,4.358510722
2061,39037,5,5,0.0,0.094644987,0.095792781,1.212736608
2062,39039,1,1,0.0,0.0256016,0.0259673,1.428200467
2063,39041,23,24,4.347826087,0.134758255,0.126908251,-5.825249638
2064,39043,10,13,30.0,0.129726925,0.171440629,32.155008704
2065,39045,13,14,7.692307692,0.089380251,0.093096867,4.158207384
2066,39047,3,3,0.0,0.103702167,0.104166667,0.447916667
2067,39049,125,134,7.2,0.108186892,0.108819849,0.585059035
2068,39051,5,3,-40.0,0.116967273,0.070455613,-39.764678253
2069,39053,2,0,-100.0,0.064815115,0.0,-100.0
2070,39055,13,13,0.0,0.139117779,0.13786521,-0.900365873
2071,39057,18,16,-11.111111111,0.111749185,0.097668172,-12.60055074
2072,39059,2,2,0.0,0.0496993,0.0505178,1.646880525
2073,39061,126,110,-12.698412698,0.157078049,0.136369666,-13.183499082
2074,39063,8,7,-12.5,0.106717891,0.092915832,-12.933220065
2075,39065,2,2,0.0,0.0621407,0.062900994,1.22342433
2076,39067,1,0,-100.0,0.063051702,0.0,-100.0
2077,39069,1,2,100.0,0.0353082,0.071589648,102.756201453
2078,39071,3,3,0.0,0.068842076,0.069694506,1.238239052
2079,39073,2,1,-50.0,0.068124532,0.0348129,-48.898172324
2080,39075,2,1,-50.0,0.0473093,0.0227801,-51.848603581
2081,39077,4,3,-25.0,0.066941125,0.0510951,-23.671526382
2082,39079,3,3,0.0,0.090593387,0.091608648,1.120679125
2083,39081,3,4,33.333333333,0.0429596,0.0590894,37.546409825
2084,39083,3,1,-66.666666667,0.049478,0.0163487,-66.957673255
2085,39085,17,21,23.529411765,0.073927829,0.091611046,23.919567042
2086,39087,3,4,33.333333333,0.0478721,0.064910829,35.592230174
2087,39089,17,16,-5.882352941,0.102853893,0.094456579,-8.164312776
2088,39091,2,2,0.0,0.0434263,0.0439493,1.204210341
2089,39093,30,24,-20.0,0.099703217,0.078891314,-20.873852789
2090,39095,48,46,-4.166666667,0.108449333,0.105677646,-2.555743044
2091,39097,2,1,-50.0,0.0461329,0.0227697,-50.643244228
2092,39099,30,21,-30.0,0.124973964,0.090049913,-27.945060977
2093,39101,8,6,-25.0,0.120306179,0.091296409,-24.113283628
2094,39103,16,22,37.5,0.093192302,0.124979407,34.109152469
2095,39105,0,0,0.0,0.0,0.0,0.0
2096,39107,4,2,-50.0,0.097907233,0.0489824,-49.970610566
2097,39109,15,15,0.0,0.146304352,0.144369586,-1.322425409
2098,39111,2,1,-50.0,0.135666802,0.069132389,-49.042516419
2099,39113,68,67,-1.470588235,0.127032995,0.125676213,-1.068054718
2100,39115,0,1,,0.0,0.067371825,
2101,39117,2,2,0.0,0.0572951,0.0568958,-0.696973145
2102,39119,6,5,-16.666666667,0.06994719,0.0582628,-16.70453751
2103,39121,1,1,0.0,0.068264045,0.069623338,1.991227459
2104,39123,4,2,-50.0,0.096390187,0.0485979,-49.582057637
2105,39125,2,0,-100.0,0.101734574,0.0,-100.0
2106,39127,2,3,50.0,0.0555617,0.083770803,50.770691388
2107,39129,1,1,0.0,0.0180757,0.0175821,-2.730501442
2108,39131,3,1,-66.666666667,0.104606158,0.0353907,-66.167657607
2109,39133,12,11,-8.333333333,0.074429683,0.06795073,-8.704797322
2110,39135,2,1,-50.0,0.0471431,0.0240466,-48.992449382
2111,39137,1,1,0.0,0.0289159,0.0292646,1.20570074
2112,39139,13,10,-23.076923077,0.103744374,0.0820062,-20.953593322
2113,39141,6,3,-50.0,0.077059413,0.0388808,-49.54444718
2114,39143,6,5,-16.666666667,0.09829781,0.083085462,-15.475775049
2115,39145,2,2,0.0,0.0252395,0.0258873,2.566724482
2116,39147,4,5,25.0,0.070302476,0.089816595,27.757369452
2117,39149,5,7,40.0,0.100928543,0.143000143,41.684541685
2118,39151,36,35,-2.777777778,0.095691236,0.09315051,-2.655129606
2119,39153,55,52,-5.454545455,0.101450746,0.09595105,-5.421049815
2120,39155,25,20,-20.0,0.118320791,0.097477763,-17.61569392
2121,39157,6,7,16.666666667,0.064806014,0.07544079,16.410167981
2122,39159,4,6,50.0,0.077223059,0.111573936,44.482668849
2123,39161,3,2,-33.333333333,0.10398974,0.070269131,-32.426861546
2124,39163,0,0,0.0,0.0,0.0,0.0
2125,39165,25,23,-8.0,0.11835384,0.103762987,-12.328161726
2126,39167,8,5,-37.5,0.12909889,0.081681996,-36.729126166
2127,39169,5,7,40.0,0.0436346,0.0605867,38.850065347
2128,39171,2,2,0.0,0.0527009,0.0536322,1.76718243
2129,39173,15,11,-26.666666667,0.119632489,0.084883093,-29.04678859
2130,39175,3,1,-66.666666667,0.132485427,0.0447367,-66.23272044
2131,40001,0,0,0.0,0.0,0.0,0.0
2132,40003,0,0,0.0,0.0,0.0,0.0
2133,40005,0,0,0.0,0.0,0.0,0.0
2134,40007,0,0,0.0,0.0,0.0,0.0
2135,40009,1,3,200.0,0.0447047,0.126630366,183.25946562
2136,40011,0,1,,0.0,0.100836947,
2137,40013,4,2,-50.0,0.0955589,0.044958,-52.952614306
2138,40015,0,0,0.0,0.0,0.0,0.0
2139,40017,9,10,11.111111111,0.079515134,0.077171212,-2.947768809
2140,40019,4,6,50.0,0.084350815,0.122897933,45.698572336
2141,40021,4,1,-75.0,0.086036307,0.0206864,-75.956227633
2142,40023,0,0,0.0,0.0,0.0,0.0
2143,40025,0,0,0.0,0.0,0.0,0.0
2144,40027,24,29,20.833333333,0.095312605,0.107444018,12.728025228
